,dt,pm2_5,pm10,co,no2,o3,so2
6162,2022-09-18 18:00:00,1.47,1.79,195.26,11.65,56.51,3.1
6163,2022-09-18 19:00:00,1.78,2.09,195.26,11.65,54.36,3.07
6164,2022-09-18 20:00:00,2.04,2.38,195.26,12.0,48.64,2.86
6165,2022-09-18 21:00:00,1.98,2.39,195.26,11.65,47.92,2.62
6166,2022-09-18 22:00:00,1.96,2.53,193.6,11.48,45.78,2.26
6167,2022-09-18 23:00:00,2.1,2.95,196.93,12.0,41.84,2.0
6168,2022-09-19 00:00:00,2.33,3.54,203.61,12.68,37.55,1.91
6169,2022-09-19 01:00:00,2.54,4.21,208.62,13.71,33.97,1.94
6170,2022-09-19 02:00:00,2.78,4.9,211.95,14.91,30.76,1.97
6171,2022-09-19 03:00:00,3.03,5.64,216.96,16.45,27.89,2.0
6172,2022-09-19 04:00:00,3.28,6.34,220.3,18.68,25.75,2.15
6173,2022-09-19 05:00:00,3.67,7.11,236.99,26.73,20.03,2.65
6174,2022-09-19 06:00:00,4.37,8.18,270.37,41.81,9.39,3.4
6175,2022-09-19 07:00:00,4.75,8.88,293.73,41.13,11.35,3.87
6176,2022-09-19 08:00:00,4.63,9.06,297.07,31.53,20.03,4.35
6177,2022-09-19 09:00:00,3.86,8.54,277.04,24.33,34.69,4.83
6178,2022-09-19 10:00:00,2.02,6.46,208.62,10.11,69.38,3.73
6179,2022-09-19 11:00:00,1.75,5.56,196.93,7.63,73.67,3.22
6180,2022-09-19 12:00:00,1.62,4.86,191.93,6.6,73.67,3.07
6181,2022-09-19 13:00:00,1.51,4.18,188.59,6.08,73.67,2.98
6182,2022-09-19 14:00:00,1.36,3.49,186.92,6.0,75.1,2.8
6183,2022-09-19 15:00:00,1.23,3.37,186.92,6.43,79.39,2.65
6184,2022-09-19 16:00:00,1.41,4.1,193.6,10.62,77.25,2.95
6185,2022-09-19 17:00:00,1.8,4.93,210.29,18.51,65.8,3.81
6186,2022-09-19 18:00:00,2.07,5.39,220.3,23.65,52.93,4.47
6187,2022-09-19 19:00:00,2.39,5.79,226.97,25.7,41.48,4.77
6188,2022-09-19 20:00:00,2.89,6.16,230.31,26.39,32.9,4.77
6189,2022-09-19 21:00:00,3.29,6.14,230.31,25.02,29.33,4.41
6190,2022-09-19 22:00:00,3.47,5.87,226.97,22.62,27.89,3.64
6191,2022-09-19 23:00:00,3.49,5.57,223.64,19.88,26.82,2.86
6192,2022-09-20 00:00:00,3.51,5.44,220.3,17.65,26.46,2.41
6193,2022-09-20 01:00:00,3.65,5.65,223.64,17.48,23.96,2.12
6194,2022-09-20 02:00:00,3.86,6.06,230.31,18.85,19.31,1.86
6195,2022-09-20 03:00:00,4.12,6.62,236.99,21.59,14.48,1.86
6196,2022-09-20 04:00:00,4.75,7.55,243.66,26.05,10.55,2.09
6197,2022-09-20 05:00:00,6.97,9.97,263.69,34.62,5.59,2.53
6198,2022-09-20 06:00:00,9.54,12.67,307.08,44.55,1.15,3.31
6199,2022-09-20 07:00:00,9.52,12.67,327.11,47.3,1.97,3.99
6200,2022-09-20 08:00:00,7.78,10.65,327.11,43.53,7.24,4.53
6201,2022-09-20 09:00:00,5.83,8.37,300.41,35.64,17.88,5.19
6202,2022-09-20 10:00:00,3.19,4.8,223.64,17.65,47.21,3.52
6203,2022-09-20 11:00:00,2.45,3.69,203.61,12.85,55.07,2.92
6204,2022-09-20 12:00:00,2.33,3.47,198.6,12.34,57.22,3.25
6205,2022-09-20 13:00:00,2.27,3.42,196.93,11.65,60.8,3.55
6206,2022-09-20 14:00:00,2.19,3.51,193.6,11.14,65.09,3.78
6207,2022-09-20 15:00:00,2.09,3.9,191.93,11.82,69.38,4.05
6208,2022-09-20 16:00:00,2.85,5.44,223.64,29.13,36.48,3.19
6209,2022-09-20 17:00:00,4.54,7.8,280.38,44.55,6.08,3.04
6210,2022-09-20 18:00:00,6.26,10.15,330.45,45.24,0.2,3.7
6211,2022-09-20 19:00:00,7.18,11.62,347.14,41.47,0.0,4.29
6212,2022-09-20 20:00:00,7.8,12.55,347.14,37.36,0.0,3.76
6213,2022-09-20 21:00:00,8.43,13.18,350.48,33.24,0.0,2.68
6214,2022-09-20 22:00:00,8.56,13.06,340.46,29.47,0.0,1.53
6215,2022-09-20 23:00:00,8.15,12.46,317.1,26.39,0.0,0.97
6216,2022-09-21 00:00:00,7.74,11.97,293.73,23.99,0.0,0.83
6217,2022-09-21 01:00:00,7.79,12.06,277.04,20.91,0.0,0.77
6218,2022-09-21 02:00:00,7.9,12.14,263.69,17.99,0.01,0.6
6219,2022-09-21 03:00:00,8.08,12.19,250.34,16.28,0.06,0.48
6220,2022-09-21 04:00:00,8.6,11.87,240.33,15.77,0.12,0.51
6221,2022-09-21 05:00:00,10.01,12.48,257.02,14.91,0.03,0.95
6222,2022-09-21 06:00:00,12.22,14.29,290.39,16.11,0.0,1.45
6223,2022-09-21 07:00:00,14.27,16.4,320.43,17.31,0.3,1.62
6224,2022-09-21 08:00:00,14.85,17.69,340.46,14.22,1.45,1.53
6225,2022-09-21 09:00:00,14.23,17.67,343.8,11.65,2.79,1.43
6226,2022-09-21 10:00:00,4.46,7.81,193.6,6.77,67.95,0.79
6227,2022-09-21 11:00:00,2.5,5.52,185.25,4.16,78.68,0.66
6228,2022-09-21 12:00:00,2.51,5.6,183.58,3.64,85.12,0.69
6229,2022-09-21 13:00:00,2.32,5.24,183.58,3.47,89.41,0.72
6230,2022-09-21 14:00:00,2.26,4.83,183.58,3.38,92.98,0.72
6231,2022-09-21 15:00:00,2.27,4.71,183.58,3.68,94.41,0.73
6232,2022-09-21 16:00:00,2.9,5.45,200.27,15.77,66.52,1.16
6233,2022-09-21 17:00:00,4.01,6.84,230.31,32.9,30.76,1.73
6234,2022-09-21 18:00:00,4.91,7.99,250.34,42.5,14.31,1.97
6235,2022-09-21 19:00:00,5.77,9.03,260.35,42.16,14.31,1.97
6236,2022-09-21 20:00:00,6.66,10.11,260.35,38.73,18.78,1.82
6237,2022-09-21 21:00:00,7.17,10.8,253.68,34.96,21.64,1.49
6238,2022-09-21 22:00:00,7.16,11.04,240.33,32.22,19.85,0.94
6239,2022-09-21 23:00:00,8.29,12.63,240.33,32.9,11.09,0.77
6240,2022-09-22 00:00:00,11.92,16.64,253.68,32.56,4.47,1.09
6241,2022-09-22 01:00:00,16.91,21.8,273.7,32.56,1.24,1.51
6242,2022-09-22 02:00:00,21.22,26.04,293.73,34.27,0.23,1.67
6243,2022-09-22 03:00:00,22.4,26.78,300.41,34.62,0.06,1.36
6244,2022-09-22 04:00:00,19.73,23.16,273.7,29.82,0.29,0.92
6245,2022-09-22 05:00:00,14.95,17.48,247.0,25.7,0.77,0.88
6246,2022-09-22 06:00:00,10.94,13.02,230.31,26.39,0.98,0.97
6247,2022-09-22 07:00:00,8.34,10.39,216.96,24.68,11.44,1.16
6248,2022-09-22 08:00:00,7.45,9.6,220.3,20.05,21.46,1.37
6249,2022-09-22 09:00:00,7.21,9.43,223.64,17.14,25.39,1.53
6250,2022-09-22 10:00:00,4.78,6.32,195.26,7.63,78.68,1.76
6251,2022-09-22 11:00:00,3.78,5.08,190.26,5.31,87.26,1.46
6252,2022-09-22 12:00:00,3.87,5.04,185.25,4.28,92.98,1.25
6253,2022-09-22 13:00:00,3.54,4.53,181.91,3.21,98.71,1.09
6254,2022-09-22 14:00:00,3.4,4.21,180.24,2.74,104.43,0.93
6255,2022-09-22 15:00:00,3.37,4.11,178.58,3.04,104.43,0.86
6256,2022-09-22 16:00:00,4.4,5.3,201.94,20.39,62.23,1.37
6257,2022-09-22 17:00:00,6.03,7.23,236.99,39.41,19.13,1.94
6258,2022-09-22 18:00:00,7.46,8.95,260.35,47.3,2.32,2.32
6259,2022-09-22 19:00:00,9.29,11.03,273.7,50.04,0.61,2.5
6260,2022-09-22 20:00:00,10.57,12.44,290.39,50.72,0.3,2.12
6261,2022-09-22 21:00:00,10.79,12.67,297.07,48.67,0.45,1.53
6262,2022-09-22 22:00:00,10.63,12.33,260.35,44.55,6.62,1.28
6263,2022-09-22 23:00:00,10.48,12.12,260.35,42.84,4.07,0.93
6264,2022-09-23 00:00:00,10.27,11.81,250.34,37.36,4.74,0.7
6265,2022-09-23 01:00:00,10.08,11.5,236.99,29.13,7.87,0.57
6266,2022-09-23 02:00:00,10.3,11.66,220.3,21.93,13.23,0.53
6267,2022-09-23 03:00:00,11.13,12.47,205.28,16.62,18.6,0.54
6268,2022-09-23 04:00:00,12.16,13.49,198.6,13.54,24.32,0.66
6269,2022-09-23 05:00:00,12.91,14.26,205.28,17.31,22.89,0.98
6270,2022-09-23 06:00:00,13.74,15.08,223.64,28.1,16.81,1.43
6271,2022-09-23 07:00:00,14.15,15.46,243.66,35.99,16.27,1.79
6272,2022-09-23 08:00:00,14.15,15.49,257.02,35.3,21.64,2.06
6273,2022-09-23 09:00:00,14.04,15.44,257.02,29.47,32.9,2.26
6274,2022-09-23 10:00:00,14.3,15.67,233.65,18.85,62.94,2.35
6275,2022-09-23 11:00:00,16.24,17.73,233.65,15.08,72.24,2.59
6276,2022-09-23 12:00:00,19.52,21.16,236.99,13.19,82.25,2.92
6277,2022-09-23 13:00:00,19.96,21.43,220.3,9.0,97.27,2.59
6278,2022-09-23 14:00:00,21.01,22.16,220.3,9.0,97.27,2.56
6279,2022-09-23 15:00:00,20.28,21.14,223.64,10.28,94.41,2.44
6280,2022-09-23 16:00:00,19.15,19.85,230.31,14.74,86.55,2.44
6281,2022-09-23 17:00:00,18.49,19.12,243.66,18.51,77.96,2.38
6282,2022-09-23 18:00:00,18.02,18.63,247.0,17.99,74.39,2.18
6283,2022-09-23 19:00:00,18.22,18.82,247.0,16.45,74.39,1.91
6284,2022-09-23 20:00:00,18.14,18.74,247.0,16.28,72.96,1.76
6285,2022-09-23 21:00:00,18.27,18.87,247.0,16.45,70.81,1.62
6286,2022-09-23 22:00:00,18.78,19.4,247.0,16.45,65.8,1.33
6287,2022-09-23 23:00:00,19.96,20.6,247.0,15.77,58.65,1.04
6288,2022-09-24 00:00:00,21.16,21.8,240.33,13.71,54.36,0.85
6289,2022-09-24 01:00:00,21.69,22.36,233.65,11.14,51.5,0.72
6290,2022-09-24 02:00:00,21.27,22.01,220.3,8.91,50.07,0.66
6291,2022-09-24 03:00:00,21.12,21.93,211.95,7.54,49.35,0.66
6292,2022-09-24 04:00:00,20.79,21.65,206.95,7.28,49.35,0.71
6293,2022-09-24 05:00:00,20.33,21.22,208.62,9.77,49.35,0.85
6294,2022-09-24 06:00:00,19.15,20.0,213.62,14.57,47.92,0.95
6295,2022-09-24 07:00:00,15.8,16.56,213.62,16.45,49.35,0.92
6296,2022-09-24 08:00:00,11.56,12.25,213.62,16.62,49.35,0.92
6297,2022-09-24 09:00:00,8.85,9.5,211.95,15.94,51.5,0.98
6298,2022-09-24 10:00:00,4.36,4.86,200.27,10.28,75.82,0.95
6299,2022-09-24 11:00:00,3.2,3.7,196.93,9.0,81.54,0.97
6300,2022-09-24 12:00:00,2.83,3.37,193.6,9.0,81.54,1.0
6301,2022-09-24 13:00:00,2.79,3.25,193.6,9.0,83.68,1.06
6302,2022-09-24 14:00:00,2.88,3.29,193.6,9.34,83.68,1.09
6303,2022-09-24 15:00:00,3.09,3.45,195.26,10.2,80.82,1.06
6304,2022-09-24 16:00:00,4.12,4.47,203.61,12.51,72.24,1.13
6305,2022-09-24 17:00:00,7.21,7.62,216.96,16.45,56.51,1.51
6306,2022-09-24 18:00:00,13.5,13.92,236.99,20.05,38.98,1.71
6307,2022-09-24 19:00:00,15.94,16.5,247.0,21.42,24.68,1.43
6308,2022-09-24 20:00:00,10.36,11.65,226.97,18.51,20.56,1.03
6309,2022-09-24 21:00:00,4.62,6.97,198.6,13.71,25.75,0.79
6310,2022-09-24 22:00:00,2.76,5.91,183.58,10.71,31.11,0.66
6311,2022-09-24 23:00:00,2.57,6.03,181.91,9.25,32.54,0.57
6312,2022-09-25 00:00:00,2.64,6.18,180.24,8.14,32.19,0.51
6313,2022-09-25 01:00:00,2.74,6.32,178.58,7.28,31.47,0.49
6314,2022-09-25 02:00:00,2.76,6.41,176.91,6.51,32.19,0.51
6315,2022-09-25 03:00:00,2.92,6.66,175.24,5.91,33.62,0.54
6316,2022-09-25 04:00:00,3.05,6.73,175.24,6.08,32.9,0.57
6317,2022-09-25 05:00:00,3.3,6.88,180.24,9.08,26.11,0.69
6318,2022-09-25 06:00:00,3.66,7.16,188.59,14.91,18.06,0.89
6319,2022-09-25 07:00:00,3.87,7.44,196.93,17.31,14.31,1.06
6320,2022-09-25 08:00:00,3.94,7.67,203.61,14.91,18.24,1.27
6321,2022-09-25 09:00:00,4.11,7.96,206.95,14.05,24.32,1.67
6322,2022-09-25 10:00:00,3.14,6.51,188.59,8.4,47.92,1.49
6323,2022-09-25 11:00:00,3.01,6.09,186.92,7.8,53.64,1.86
6324,2022-09-25 12:00:00,3.07,5.93,190.26,9.08,55.07,2.77
6325,2022-09-25 13:00:00,2.74,4.97,190.26,9.0,56.51,3.28
6326,2022-09-25 14:00:00,2.33,3.92,186.92,8.23,57.94,2.71
6327,2022-09-25 15:00:00,2.24,3.44,186.92,8.31,56.51,2.5
6328,2022-09-25 16:00:00,2.75,3.92,195.26,13.88,46.49,3.87
6329,2022-09-25 17:00:00,3.49,4.75,216.96,24.68,31.11,5.13
6330,2022-09-25 18:00:00,3.79,5.08,233.65,31.87,22.35,5.13
6331,2022-09-25 19:00:00,4.01,5.24,247.0,35.3,16.09,4.29
6332,2022-09-25 20:00:00,4.63,5.92,273.7,41.13,5.99,3.7
6333,2022-09-25 21:00:00,5.3,6.7,297.07,42.5,0.86,3.25
6334,2022-09-25 22:00:00,4.94,6.47,287.06,38.39,0.49,2.26
6335,2022-09-25 23:00:00,3.71,5.27,243.66,29.82,4.38,1.39
6336,2022-09-26 00:00:00,3.21,4.69,213.62,18.68,15.38,1.07
6337,2022-09-26 01:00:00,3.24,4.65,200.27,11.48,28.25,1.16
6338,2022-09-26 02:00:00,3.52,5.04,208.62,11.48,29.68,1.37
6339,2022-09-26 03:00:00,4.2,5.93,220.3,12.0,29.33,1.82
6340,2022-09-26 04:00:00,3.17,4.82,203.61,7.88,44.7,1.74
6341,2022-09-26 05:00:00,2.74,4.03,195.26,7.8,43.99,1.39
6342,2022-09-26 06:00:00,2.81,3.74,196.93,9.77,43.27,1.53
6343,2022-09-26 07:00:00,3.0,3.62,193.6,9.25,47.21,1.94
6344,2022-09-26 08:00:00,3.3,3.86,193.6,8.91,48.64,2.29
6345,2022-09-26 09:00:00,3.15,3.73,191.93,7.71,50.78,2.0
6346,2022-09-26 10:00:00,2.59,3.16,186.92,6.25,56.51,1.64
6347,2022-09-26 11:00:00,2.35,2.77,186.92,6.17,57.94,1.31
6348,2022-09-26 12:00:00,2.3,2.56,190.26,6.94,57.94,1.16
6349,2022-09-26 13:00:00,2.3,2.45,196.93,7.88,57.22,1.18
6350,2022-09-26 14:00:00,2.03,2.13,196.93,8.48,55.79,1.09
6351,2022-09-26 15:00:00,1.56,1.65,195.26,8.91,55.79,0.98
6352,2022-09-26 16:00:00,1.46,1.57,193.6,9.85,52.93,1.07
6353,2022-09-26 17:00:00,1.71,1.88,196.93,12.51,43.99,1.56
6354,2022-09-26 18:00:00,2.47,2.84,210.29,17.14,39.34,2.38
6355,2022-09-26 19:00:00,3.73,4.45,213.62,16.79,53.64,2.86
6356,2022-09-26 20:00:00,3.1,3.61,208.62,13.88,55.79,2.92
6357,2022-09-26 21:00:00,2.04,2.36,203.61,10.97,55.07,2.71
6358,2022-09-26 22:00:00,1.83,2.13,201.94,8.65,62.94,2.47
6359,2022-09-26 23:00:00,1.67,1.99,203.61,7.2,66.52,2.26
6360,2022-09-27 00:00:00,1.52,1.85,201.94,6.34,66.52,2.06
6361,2022-09-27 01:00:00,1.42,1.74,198.6,5.91,63.66,1.86
6362,2022-09-27 02:00:00,1.33,1.63,198.6,6.0,60.8,1.76
6363,2022-09-27 03:00:00,1.3,1.6,200.27,6.51,57.94,1.83
6364,2022-09-27 04:00:00,1.38,1.76,206.95,7.88,55.07,2.03
6365,2022-09-27 05:00:00,1.71,2.2,216.96,12.0,48.64,2.29
6366,2022-09-27 06:00:00,2.54,3.08,223.64,17.14,40.41,2.32
6367,2022-09-27 07:00:00,3.4,4.0,230.31,18.51,35.76,2.32
6368,2022-09-27 08:00:00,3.55,4.2,233.65,16.96,35.41,2.62
6369,2022-09-27 09:00:00,3.41,4.06,233.65,15.42,38.27,2.8
6370,2022-09-27 10:00:00,2.37,2.84,216.96,11.31,48.64,2.29
6371,2022-09-27 11:00:00,1.89,2.31,208.62,10.02,53.64,2.06
6372,2022-09-27 12:00:00,1.71,2.14,201.94,9.08,57.22,2.03
6373,2022-09-27 13:00:00,1.83,2.31,200.27,9.42,60.08,2.32
6374,2022-09-27 14:00:00,1.83,2.27,198.6,11.31,59.37,2.92
6375,2022-09-27 15:00:00,1.88,2.25,201.94,13.88,57.22,2.98
6376,2022-09-27 16:00:00,1.73,2.04,203.61,15.77,54.36,2.47
6377,2022-09-27 17:00:00,1.59,1.88,203.61,15.94,52.21,2.09
6378,2022-09-27 18:00:00,1.63,1.94,206.95,15.25,51.5,1.94
6379,2022-09-27 19:00:00,1.89,2.27,211.95,15.59,49.35,2.03
6380,2022-09-27 20:00:00,2.71,3.21,220.3,17.31,44.35,2.32
6381,2022-09-27 21:00:00,3.82,4.38,226.97,17.82,41.84,2.53
6382,2022-09-27 22:00:00,4.51,5.02,226.97,15.94,42.92,2.47
6383,2022-09-27 23:00:00,4.7,5.16,223.64,13.71,44.7,2.41
6384,2022-09-28 00:00:00,4.91,5.36,223.64,12.68,45.06,2.44
6385,2022-09-28 01:00:00,5.42,5.99,226.97,12.85,41.48,2.26
6386,2022-09-28 02:00:00,6.15,6.96,230.31,13.54,36.48,2.09
6387,2022-09-28 03:00:00,6.77,7.79,233.65,14.22,32.9,2.0
6388,2022-09-28 04:00:00,7.2,8.45,240.33,16.11,28.97,2.12
6389,2022-09-28 05:00:00,7.16,8.61,247.0,21.25,24.68,2.41
6390,2022-09-28 06:00:00,7.02,8.62,253.68,29.13,18.6,2.71
6391,2022-09-28 07:00:00,6.69,8.43,257.02,28.79,18.95,2.86
6392,2022-09-28 08:00:00,6.43,8.38,257.02,21.59,25.39,3.22
6393,2022-09-28 09:00:00,6.24,8.39,250.34,16.28,32.19,3.46
6394,2022-09-28 10:00:00,4.71,6.39,220.3,10.2,46.49,2.98
6395,2022-09-28 11:00:00,4.6,6.04,223.64,9.68,47.92,2.77
6396,2022-09-28 12:00:00,4.23,5.32,216.96,9.42,49.35,2.65
6397,2022-09-28 13:00:00,3.33,4.05,205.28,8.05,50.78,2.35
6398,2022-09-28 14:00:00,2.51,3.06,198.6,7.37,52.21,2.09
6399,2022-09-28 15:00:00,2.06,2.57,198.6,8.23,50.78,1.97
6400,2022-09-28 16:00:00,2.12,2.77,211.95,16.28,39.7,2.35
6401,2022-09-28 17:00:00,3.15,4.05,250.34,34.27,19.31,3.28
6402,2022-09-28 18:00:00,3.87,4.96,273.7,46.61,6.62,3.52
6403,2022-09-28 19:00:00,4.03,5.23,273.7,45.24,5.05,3.07
6404,2022-09-28 20:00:00,4.1,5.42,273.7,40.78,4.52,2.59
6405,2022-09-28 21:00:00,4.2,5.6,267.03,35.99,4.34,2.09
6406,2022-09-28 22:00:00,4.7,6.17,260.35,31.87,5.5,1.55
6407,2022-09-28 23:00:00,5.82,7.31,260.35,30.5,7.51,1.36
6408,2022-09-29 00:00:00,6.94,8.47,260.35,30.16,8.31,1.3
6409,2022-09-29 01:00:00,7.76,9.34,263.69,28.79,8.23,1.21
6410,2022-09-29 02:00:00,8.21,9.85,260.35,26.05,8.05,1.07
6411,2022-09-29 03:00:00,8.36,10.04,257.02,22.96,8.4,0.97
6412,2022-09-29 04:00:00,8.21,9.91,250.34,21.08,8.31,0.94
6413,2022-09-29 05:00:00,8.15,9.89,250.34,23.65,4.38,1.16
6414,2022-09-29 06:00:00,8.43,10.25,267.03,26.73,0.53,1.46
6415,2022-09-29 07:00:00,8.47,10.37,280.38,25.7,1.94,1.59
6416,2022-09-29 08:00:00,8.25,10.24,290.39,21.59,7.15,1.83
6417,2022-09-29 09:00:00,8.47,10.59,297.07,20.22,11.98,2.24
6418,2022-09-29 10:00:00,7.79,9.08,226.97,12.51,45.78,2.83
6419,2022-09-29 11:00:00,6.42,7.44,216.96,10.8,50.78,2.62
6420,2022-09-29 12:00:00,5.85,6.81,220.3,12.68,51.5,2.92
6421,2022-09-29 13:00:00,4.1,4.95,223.64,13.54,53.64,3.07
6422,2022-09-29 14:00:00,3.7,4.44,220.3,14.05,55.79,3.19
6423,2022-09-29 15:00:00,4.08,4.76,223.64,15.59,55.07,3.49
6424,2022-09-29 16:00:00,5.52,6.42,260.35,31.53,23.6,3.37
6425,2022-09-29 17:00:00,8.63,9.95,350.48,42.84,2.26,4.47
6426,2022-09-29 18:00:00,13.17,14.93,480.65,43.18,0.01,7.27
6427,2022-09-29 19:00:00,17.55,19.68,600.81,41.81,0.0,9.42
6428,2022-09-29 20:00:00,21.01,23.42,694.27,37.7,0.0,8.11
6429,2022-09-29 21:00:00,22.26,24.77,714.3,34.62,0.0,5.6
6430,2022-09-29 22:00:00,18.46,20.8,574.11,34.62,0.0,4.05
6431,2022-09-29 23:00:00,15.72,17.92,447.27,33.24,0.0,3.28
6432,2022-09-30 00:00:00,14.24,16.32,377.18,33.93,0.0,3.01
6433,2022-09-30 01:00:00,12.93,14.96,343.8,32.9,0.0,2.29
6434,2022-09-30 02:00:00,11.63,13.7,323.77,28.79,0.0,1.37
6435,2022-09-30 03:00:00,10.63,12.38,300.41,26.39,0.0,0.94
6436,2022-09-30 04:00:00,10.22,11.39,280.38,25.36,0.0,0.83
6437,2022-09-30 05:00:00,10.65,11.58,283.72,26.05,0.0,1.21
6438,2022-09-30 06:00:00,11.95,12.78,307.08,28.45,0.0,1.64
6439,2022-09-30 07:00:00,12.66,13.53,310.42,30.5,1.63,1.91
6440,2022-09-30 08:00:00,13.22,14.29,313.76,26.39,7.33,1.97
6441,2022-09-30 09:00:00,13.96,15.24,313.76,22.28,12.52,2.0
6442,2022-09-30 10:00:00,10.74,11.91,273.7,18.16,26.82,2.26
6443,2022-09-30 11:00:00,8.53,9.65,270.37,15.25,28.25,2.53
6444,2022-09-30 12:00:00,7.8,8.94,263.69,14.05,32.19,3.4
6445,2022-09-30 13:00:00,2.98,3.6,205.28,6.85,54.36,2.38
6446,2022-09-30 14:00:00,2.05,2.56,188.59,4.88,60.08,1.83
6447,2022-09-30 15:00:00,1.84,2.28,185.25,5.1,62.94,1.37
6448,2022-09-30 16:00:00,2.23,2.65,185.25,6.6,61.51,1.22
6449,2022-09-30 17:00:00,2.91,3.38,190.26,8.4,59.37,1.43
6450,2022-09-30 18:00:00,3.61,4.1,193.6,8.57,59.37,1.64
6451,2022-09-30 19:00:00,5.69,6.27,205.28,8.48,62.94,1.88
6452,2022-09-30 20:00:00,8.4,9.24,223.64,9.34,65.8,2.21
6453,2022-09-30 21:00:00,6.71,7.6,216.96,7.8,66.52,2.06
6454,2022-09-30 22:00:00,4.21,4.66,205.28,5.83,65.8,1.73
6455,2022-09-30 23:00:00,3.15,3.31,198.6,4.5,63.66,1.31
6456,2022-10-01 00:00:00,2.9,2.98,195.26,3.64,62.23,1.07
6457,2022-10-01 01:00:00,2.93,2.98,191.93,3.08,61.51,1.03
6458,2022-10-01 02:00:00,2.87,2.91,191.93,3.0,60.08,0.79
6459,2022-10-01 03:00:00,2.47,2.5,190.26,3.17,55.79,0.63
6460,2022-10-01 04:00:00,1.95,2.0,190.26,3.47,52.93,0.64
6461,2022-10-01 05:00:00,1.62,1.71,191.93,4.71,51.5,0.83
6462,2022-10-01 06:00:00,1.47,1.59,191.93,6.77,50.07,1.12
6463,2022-10-01 07:00:00,1.39,1.62,191.93,8.83,47.92,1.45
6464,2022-10-01 08:00:00,2.19,2.87,196.93,9.51,48.64,1.88
6465,2022-10-01 09:00:00,2.94,4.29,201.94,8.4,55.07,2.0
6466,2022-10-01 10:00:00,2.89,4.56,195.26,6.25,66.52,1.65
6467,2022-10-01 11:00:00,2.86,4.6,191.93,5.18,72.24,1.49
6468,2022-10-01 12:00:00,2.95,4.73,191.93,4.67,75.82,1.43
6469,2022-10-01 13:00:00,2.84,4.47,191.93,3.98,79.39,1.31
6470,2022-10-01 14:00:00,2.64,4.09,190.26,3.98,82.25,1.24
6471,2022-10-01 15:00:00,2.55,4.0,188.59,4.71,82.97,1.25
6472,2022-10-01 16:00:00,2.61,4.12,188.59,6.68,78.68,1.46
6473,2022-10-01 17:00:00,2.67,4.17,195.26,9.08,73.67,1.86
6474,2022-10-01 18:00:00,2.91,4.49,200.27,9.51,69.38,2.0
6475,2022-10-01 19:00:00,3.55,5.2,203.61,8.91,67.23,1.85
6476,2022-10-01 20:00:00,4.56,6.5,206.95,8.57,66.52,1.86
6477,2022-10-01 21:00:00,5.21,7.62,211.95,7.97,66.52,1.77
6478,2022-10-01 22:00:00,5.62,8.33,211.95,6.68,65.09,1.58
6479,2022-10-01 23:00:00,6.05,8.96,213.62,6.0,62.23,1.49
6480,2022-10-02 00:00:00,6.26,9.51,211.95,5.57,58.65,1.43
6481,2022-10-02 01:00:00,6.02,8.76,206.95,5.18,57.22,1.4
6482,2022-10-02 02:00:00,5.61,7.3,201.94,4.8,57.22,1.37
6483,2022-10-02 03:00:00,5.33,6.29,200.27,4.54,57.22,1.37
6484,2022-10-02 04:00:00,4.95,5.51,198.6,4.67,56.51,1.39
6485,2022-10-02 05:00:00,4.74,5.12,203.61,6.6,52.93,1.49
6486,2022-10-02 06:00:00,4.52,4.84,208.62,9.68,47.92,1.58
6487,2022-10-02 07:00:00,4.35,4.68,213.62,11.82,44.35,1.59
6488,2022-10-02 08:00:00,4.13,4.45,216.96,12.85,41.84,1.67
6489,2022-10-02 09:00:00,3.77,4.08,220.3,13.19,40.77,1.68
6490,2022-10-02 10:00:00,3.49,3.78,226.97,13.37,41.13,1.64
6491,2022-10-02 11:00:00,3.46,3.76,233.65,14.39,38.98,1.76
6492,2022-10-02 12:00:00,3.51,3.85,236.99,15.77,35.76,2.03
6493,2022-10-02 13:00:00,3.67,4.11,236.99,14.74,36.12,2.47
6494,2022-10-02 14:00:00,3.92,4.58,230.31,14.05,38.27,3.01
6495,2022-10-02 15:00:00,3.98,4.91,220.3,13.54,40.77,3.61
6496,2022-10-02 16:00:00,3.67,4.93,216.96,16.11,36.12,3.67
6497,2022-10-02 17:00:00,3.73,5.37,230.31,25.36,23.25,3.7
6498,2022-10-02 18:00:00,4.12,6.1,250.34,33.93,13.59,3.87
6499,2022-10-02 19:00:00,4.7,6.95,263.69,37.36,9.21,3.76
6500,2022-10-02 20:00:00,5.47,8.04,277.04,39.76,4.78,3.49
6501,2022-10-02 21:00:00,6.19,9.1,287.06,39.76,1.92,3.19
6502,2022-10-02 22:00:00,6.72,9.89,293.73,35.99,0.59,2.32
6503,2022-10-02 23:00:00,7.22,10.61,300.41,30.16,0.16,1.77
6504,2022-10-03 00:00:00,7.87,11.52,313.76,26.39,0.07,1.77
6505,2022-10-03 01:00:00,8.74,12.67,333.79,25.02,0.02,1.97
6506,2022-10-03 02:00:00,9.34,13.44,343.8,23.31,0.01,1.91
6507,2022-10-03 03:00:00,9.43,13.57,337.12,21.08,0.01,1.71
6508,2022-10-03 04:00:00,9.89,13.78,330.45,19.71,0.01,1.67
6509,2022-10-03 05:00:00,11.33,14.68,350.48,20.39,0.0,2.18
6510,2022-10-03 06:00:00,13.64,16.71,390.53,24.33,0.0,2.62
